filename,width,height,class,xmin,ymin,xmax,ymax
aug3_DSCF1029.jpg,3648,2736,green,2788,640,3648,1720
aug3_DSCF1032.jpg,3648,2736,blue,144,1200,1127,1667
aug3_DSCF1032.jpg,3648,2736,red,2339,1125,3255,1581
aug3_DSCF1037.jpg,3648,2736,green,968,1712,2437,2355
aug3_DSCF1038.jpg,3648,2736,yellow,973,1756,2885,2536
aug3_DSCF1040.jpg,3648,2736,yellow,496,1812,1513,2356
aug3_DSCF1040.jpg,3648,2736,green,1477,1790,2385,2270
aug3_DSCF1040.jpg,3648,2736,gray,2336,1778,3156,2239
aug3_DSCF1042.jpg,3648,2736,blue,2190,659,3235,1755
aug3_DSCF1044.jpg,3648,2736,red,1443,1258,2061,1600
aug3_DSCF1048.jpg,3648,2736,gray,443,1230,1108,1544
aug3_DSCF1048.jpg,3648,2736,blue,1498,1181,2163,1476
aug3_DSCF1048.jpg,3648,2736,white,2511,1099,3214,1409
aug3_DSCF1049.jpg,3648,2736,gray,480,998,1269,1386
aug3_DSCF1049.jpg,3648,2736,blue,1718,1192,2458,1588
aug3_DSCF1049.jpg,3648,2736,white,2758,1364,3464,1711
aug3_DSCF1050.jpg,3648,2736,blue,2389,766,3193,1132
aug3_DSCF1050.jpg,3648,2736,white,1088,807,1880,1173
aug3_DSCF1053.jpg,3648,2736,green,1121,1375,1877,1852
aug3_DSCF1053.jpg,3648,2736,red,1871,1488,2633,1972
aug3_DSCF1056.jpg,3648,2736,yellow,1693,268,3069,1483
aug3_DSCF1056.jpg,3648,2736,red,684,955,2064,2186
aug3_DSCF1059.jpg,3648,2736,yellow,1248,1004,2510,1691
aug3_DSCF1061.jpg,3648,2736,red,1798,1648,3159,2440
aug3_DSCF1061.jpg,3648,2736,yellow,1312,1203,2456,1835
aug3_DSCF1064.jpg,3648,2736,white,2399,358,3210,877
aug3_DSCF1064.jpg,3648,2736,yellow,585,740,1512,1319
aug3_DSCF1065.jpg,3648,2736,blue,858,1082,1618,1342
aug3_DSCF1065.jpg,3648,2736,green,2172,977,2894,1237
aug3_DSCF1066.jpg,3648,2736,green,1153,1180,1771,1433
aug3_DSCF1066.jpg,3648,2736,blue,1938,1180,2536,1424
aug3_DSCF1068.jpg,3648,2736,blue,1114,690,1984,1022
aug3_DSCF1068.jpg,3648,2736,green,2243,1477,2876,1825
aug3_DSCF1070.jpg,3648,2736,yellow,1002,1413,2030,1996
aug3_DSCF1070.jpg,3648,2736,red,1241,990,2119,1513
aug3_DSCF1072.jpg,3648,2736,white,739,568,1796,1571
aug3_DSCF1072.jpg,3648,2736,yellow,1490,1495,2578,2518
aug3_DSCF1074.jpg,3648,2736,yellow,979,1309,3091,2477
aug3_DSCF1077.jpg,3648,2736,red,2181,809,3430,1747
aug3_DSCF1077.jpg,3648,2736,green,857,1304,2129,2253
aug3_DSCF1081.jpg,3648,2736,gray,1473,1282,2196,1678
aug3_DSCF1082.jpg,3648,2736,blue,822,805,1742,1734
aug3_DSCF1082.jpg,3648,2736,gray,1520,118,2439,1045
aug3_DSCF1086.jpg,3648,2736,gray,716,975,1325,1307
aug3_DSCF1086.jpg,3648,2736,yellow,1471,971,2073,1307
aug3_DSCF1086.jpg,3648,2736,green,2175,1005,2769,1349
aug3_DSCF1086.jpg,3648,2736,white,2878,990,3480,1349
aug3_DSCF1088.jpg,3648,2736,blue,1232,440,2021,862
aug3_DSCF1088.jpg,3648,2736,yellow,1326,1525,1980,1895
aug3_DSCF1090.jpg,3648,2736,green,1920,784,2593,1154
aug3_DSCF1092.jpg,3648,2736,gray,2291,1363,3221,2009
aug3_DSCF1092.jpg,3648,2736,blue,1040,1428,1989,2056
aug3_DSCF1092.jpg,3648,2736,white,406,847,1216,1445
aug3_DSCF1094.jpg,3648,2736,gray,1337,1004,2420,1641
aug3_DSCF1097.jpg,3648,2736,blue,1166,642,2321,1277
aug3_DSCF1099.jpg,3648,2736,red,874,285,2361,1037
aug3_DSCF1101.jpg,3648,2736,yellow,979,1074,1956,1574
aug3_DSCF1103.jpg,3648,2736,red,1413,543,2131,901
aug3_DSCF1103.jpg,3648,2736,blue,1207,1879,2095,2393
aug3_DSCF1104.jpg,3648,2736,blue,1477,346,2233,895
aug3_DSCF1104.jpg,3648,2736,green,982,1552,1857,2223
aug3_DSCF1105.jpg,3648,2736,yellow,1090,1016,2402,1771
aug3_DSCF1106.jpg,3648,2736,yellow,1278,1076,2455,1700
aug3_DSCF1109.jpg,3648,2736,white,932,733,2226,2024
aug3_DSCF1110.jpg,3648,2736,white,1788,905,3074,2182
aug3_DSCF1110.jpg,3648,2736,green,866,69,2156,1349
aug3_DSCF1111.jpg,3648,2736,red,733,867,1757,1443
aug3_DSCF1111.jpg,3648,2736,yellow,1933,874,2976,1457
aug3_DSCF1114.jpg,3648,2736,red,1556,1191,2476,1661
aug3_DSCF1116.jpg,3648,2736,blue,1470,1480,2710,2130
aug3_DSCF1120.jpg,3648,2736,white,1473,1312,2262,1733
aug3_DSCF1122.jpg,3648,2736,blue,1329,769,2780,1544
aug3_DSCF1125.jpg,3648,2736,green,2014,995,2753,1565
aug3_DSCF1125.jpg,3648,2736,red,1509,1344,2421,2021
aug3_DSCF1125.jpg,3648,2736,yellow,407,900,1291,1549
aug3_DSCF1129.jpg,3648,2736,red,902,1364,1807,2286
aug3_DSCF1130.jpg,3648,2736,green,1376,1708,2131,2179
aug3_DSCF1132.jpg,3648,2736,green,2732,1006,3234,1255
aug3_DSCF1132.jpg,3648,2736,gray,2278,1278,3199,1800
aug3_DSCF1132.jpg,3648,2736,blue,190,1663,1635,2402
aug3_DSCF1133.jpg,3648,2736,green,1155,1192,2295,2033
aug4_DSCF1013.jpg,3648,2736,green,1754,1638,2193,2159
aug4_DSCF1013.jpg,3648,2736,yellow,2005,1140,2456,1662
aug4_DSCF1013.jpg,3648,2736,white,2261,668,2706,1179
aug4_DSCF1013.jpg,3648,2736,gray,1910,1650,2378,2193
aug4_DSCF1013.jpg,3648,2736,blue,2212,1137,2672,1670
aug4_DSCF1013.jpg,3648,2736,red,2472,650,2926,1174
aug4_DSCF1015.jpg,3648,2736,white,136,1331,1821,2604
aug4_DSCF1015.jpg,3648,2736,red,2151,874,3648,1923
aug4_DSCF1016.jpg,3648,2736,gray,886,1836,2102,2441
aug4_DSCF1016.jpg,3648,2736,red,1875,1279,2990,1832
aug4_DSCF1016.jpg,3648,2736,white,2395,726,3464,1352
aug4_DSCF1017.jpg,3648,2736,gray,880,714,1760,1126
aug4_DSCF1021.jpg,3648,2736,blue,1998,976,3064,1965
aug4_DSCF1023.jpg,3648,2736,yellow,953,1166,1738,1618
aug4_DSCF1025.jpg,3648,2736,red,1284,1498,2090,1955
aug4_DSCF1029.jpg,3648,2736,red,2247,1648,3518,2381
aug4_DSCF1029.jpg,3648,2736,yellow,1069,1076,2191,1910
aug4_DSCF1029.jpg,3648,2736,green,37,826,1095,1630
aug4_DSCF1032.jpg,3648,2736,blue,305,219,1370,1185
aug4_DSCF1032.jpg,3648,2736,red,2105,1486,3110,2403
aug4_DSCF1037.jpg,3648,2736,green,968,1712,2437,2355
aug4_DSCF1038.jpg,3648,2736,yellow,1310,1751,3264,2522
aug4_DSCF1040.jpg,3648,2736,yellow,462,1813,1438,2359
aug4_DSCF1040.jpg,3648,2736,green,1445,1791,2316,2273
aug4_DSCF1040.jpg,3648,2736,gray,2305,1779,3090,2242
aug4_DSCF1042.jpg,3648,2736,blue,1065,1564,1700,1880
aug4_DSCF1044.jpg,3648,2736,red,1241,1200,2187,1723
aug4_DSCF1048.jpg,3648,2736,gray,1126,1485,1525,1807
aug4_DSCF1048.jpg,3648,2736,blue,1619,1191,2014,1503
aug4_DSCF1048.jpg,3648,2736,white,2084,881,2501,1211
aug4_DSCF1049.jpg,3648,2736,gray,2213,1108,2766,1380
aug4_DSCF1049.jpg,3648,2736,blue,1378,1244,1898,1522
aug4_DSCF1049.jpg,3648,2736,white,673,1365,1168,1608
aug4_DSCF1050.jpg,3648,2736,blue,185,648,1147,1086
aug4_DSCF1050.jpg,3648,2736,white,1756,697,2703,1135
aug4_DSCF1053.jpg,3648,2736,green,694,942,1803,1971
aug4_DSCF1053.jpg,3648,2736,red,1556,1595,2675,2634
aug4_DSCF1056.jpg,3648,2736,yellow,469,957,1703,1589
aug4_DSCF1056.jpg,3648,2736,red,1700,953,2919,1615
aug4_DSCF1059.jpg,3648,2736,yellow,1158,681,2443,1954
aug4_DSCF1061.jpg,3648,2736,red,950,1551,1840,2069
aug4_DSCF1061.jpg,3648,2736,yellow,1410,1260,2158,1673
aug4_DSCF1064.jpg,3648,2736,white,2310,362,3167,879
aug4_DSCF1064.jpg,3648,2736,yellow,530,742,1508,1319
aug4_DSCF1065.jpg,3648,2736,blue,2131,1031,2942,1337
aug4_DSCF1065.jpg,3648,2736,green,688,908,1454,1214
aug4_DSCF1066.jpg,3648,2736,green,1007,1124,1772,1452
aug4_DSCF1066.jpg,3648,2736,blue,2014,1124,2755,1441
aug4_DSCF1068.jpg,3648,2736,blue,750,343,2066,844
aug4_DSCF1068.jpg,3648,2736,green,2459,1533,3416,2060
aug4_DSCF1070.jpg,3648,2736,yellow,1002,1413,2030,1996
aug4_DSCF1070.jpg,3648,2736,red,1241,990,2119,1513
aug4_DSCF1072.jpg,3648,2736,white,839,617,1804,1545
aug4_DSCF1072.jpg,3648,2736,yellow,1504,1484,2496,2432
aug4_DSCF1074.jpg,3648,2736,yellow,883,1321,2882,2250
aug4_DSCF1077.jpg,3648,2736,red,170,1285,1440,1884
aug4_DSCF1077.jpg,3648,2736,green,1545,1343,2840,1946
aug4_DSCF1081.jpg,3648,2736,gray,1429,1283,2202,1675
aug4_DSCF1082.jpg,3648,2736,blue,860,591,1909,1117
aug4_DSCF1082.jpg,3648,2736,gray,1986,613,3025,1146
aug4_DSCF1086.jpg,3648,2736,gray,843,548,1535,1104
aug4_DSCF1086.jpg,3648,2736,yellow,1529,860,2216,1417
aug4_DSCF1086.jpg,3648,2736,green,2150,1185,2834,1746
aug4_DSCF1086.jpg,3648,2736,white,2789,1466,3486,2044
aug4_DSCF1088.jpg,3648,2736,blue,1232,440,2021,862
aug4_DSCF1088.jpg,3648,2736,yellow,1326,1525,1980,1895
aug4_DSCF1090.jpg,3648,2736,green,1641,597,2421,1139
aug4_DSCF1092.jpg,3648,2736,gray,2355,1293,3226,1831
aug4_DSCF1092.jpg,3648,2736,blue,1122,1521,2016,2037
aug4_DSCF1092.jpg,3648,2736,white,413,1028,1167,1532
aug4_DSCF1094.jpg,3648,2736,gray,1278,1035,2269,1618
aug4_DSCF1097.jpg,3648,2736,blue,954,391,2208,1668
aug4_DSCF1099.jpg,3648,2736,red,1370,851,2080,1210
aug4_DSCF1101.jpg,3648,2736,yellow,1716,1072,2632,1576
aug4_DSCF1103.jpg,3648,2736,red,1282,564,2057,913
aug4_DSCF1103.jpg,3648,2736,blue,1288,1866,2257,2368
aug4_DSCF1104.jpg,3648,2736,blue,1742,713,2254,959
aug4_DSCF1104.jpg,3648,2736,green,1680,1678,2259,1997
aug4_DSCF1105.jpg,3648,2736,yellow,1182,580,2604,2070
aug4_DSCF1106.jpg,3648,2736,yellow,1330,981,2279,1814
aug4_DSCF1109.jpg,3648,2736,white,1416,878,2594,1528
aug4_DSCF1110.jpg,3648,2736,white,1757,745,2963,1397
aug4_DSCF1110.jpg,3648,2736,green,512,793,1732,1435
aug4_DSCF1111.jpg,3648,2736,red,1838,985,3010,2027
aug4_DSCF1111.jpg,3648,2736,yellow,809,324,2002,1383
aug4_DSCF1114.jpg,3648,2736,red,1520,1167,2566,1702
aug4_DSCF1116.jpg,3648,2736,blue,1110,1458,2108,1981
aug4_DSCF1120.jpg,3648,2736,white,1087,1274,2411,1980
aug4_DSCF1122.jpg,3648,2736,blue,1159,949,2168,1491
aug4_DSCF1125.jpg,3648,2736,green,992,1286,1699,2061
aug4_DSCF1125.jpg,3648,2736,red,1501,1224,2352,2170
aug4_DSCF1125.jpg,3648,2736,yellow,2048,157,2868,1071
aug4_DSCF1129.jpg,3648,2736,red,893,1262,1712,2151
aug4_DSCF1130.jpg,3648,2736,green,1309,1759,2177,2300
aug4_DSCF1132.jpg,3648,2736,green,2656,1018,3211,1259
aug4_DSCF1132.jpg,3648,2736,gray,2260,1281,3290,1786
aug4_DSCF1132.jpg,3648,2736,blue,251,1653,1851,2367
aug4_DSCF1133.jpg,3648,2736,green,1113,1197,2455,2014
